artist,title,lyrics_clean,image_url,genius_url
.Feast,Jerusalem,baskara oh i think it be over with all these break spine we argue we fight talk be cold extra shiver day be all night no sunshine no sight baskara old school taxi and uber we fight why can t our road be a one baskara tear down this border we share the same mother our foe align dream intertwine blow off your steam tomorrow be fine baskara share our promised land this time s not just mine rubina oh i get dream without fever of a place i could call home a place i share with some leave behind all this sickness and bruise that you inflict upon me that i inflict upon you rubina fender and gibson why do we fight why can not we both rhyme a one rubina tear down this border we share the same mother our foe align dream intertwine blow off your steam tomorrow be fine rubina share our promised land this time s not just mine spoken word i speak a lot don t think know it be necessary she shake her head let out a sigh suddenly the ground be shake eye blind by light back in a cafe in jakarta i look around and she wasn t there amaze such magic applause curtain call but wait whom do i talk to then again i be in a cafe in jakarta the music be loud they be play kendrick doesn t fit the place s branding but well whatever it be good i should shut up and enjoy my latte so either way it doesn t matter if i speak with myself if i speak with society or if god speak to me last night,https://images.genius.com/3a3ca32d35ac5a3e18f5536228061c88.1000x1000x1.png,https://genius.com/Feast-jerusalem-lyrics
Hindia,Mata Air,intro kamga ah ah ah ah ah ah ah ah ah ah ah ah ah ah natasha udu habis gaji untuk diri sendiri beli satu tiket film kini mes yang cukup hanya untuk satu porsi nyanyi kunto aji di tengah muda mud pre natasha udu semua jatuh bangun hal yang biasa angan dan tanya waktu yang jawab ikan tenggat waktu sedih cukup raya asa bagai manusia natasha udu kamga jika kau pernah sakit angkat tangan jika kau pernah sakit angkat tangan jika kau pernah bahagia angkat tangan jika kau pernah kecewa angkat tangan jika kau pernah sakit angkat tangan jika kau pernah sakit angkat tangan jika kau pernah bahagia angkat tangan jika kau pernah kecewa angkat tangan hidup bukan untuk saling dahulu bayang yang cipta oleh mentari ada karena matahari maksud puji untuk cinta diri sendiri hari ini udu kamga jika kau pernah sakit angkat tangan jika kau pernah sakit angkat tangan angkat tangan jika kau pernah bahagia angkat tangan woo woo woo yeah jika kau pernah kecewa angkat tangan jika kau pernah sakit angkat tangan jika kau pernah sakit angkat tangan jika kau pernah sakit angkat tangan angkat tangan jika kau pernah bahagia angkat tangan angkat tangan jika kau pernah kecewa angkat tangan jika engkau kecewa angkat tangan post udu kamga mata air ada di sini angkat tangan mata air diri sendiri angkat tangan temu makna hidup sendiri angkat tangan tar dengan bayang diri sendiri jika engkau kecewa angkat tangan mata air ada di sini dan jika engkau bahagia angkat tangan mata air diri sendiri jika kau pernah sakit angkat tangan temu makna hidup sendiri jika kau pernah sakit angkat tangan tar dengan bayang diri sendiri yeah mata air ada di sini mata air ada di sini mata air diri sendiri temu makna hidup sendiri oh oh oh tar dengan bayang diri sendiri mata air outro udu kamga mata air ada di sini mata air ada di sini mata air diri sendiri mata air diri sendiri temu makna hidup sendiri mata air ada di sini oh oh oh tar dengan bayang diri sendiri mata air diri sendiri,https://images.genius.com/7f487fa6ad08d65b618d52f1c5fdb1bf.1000x1000x1.png,https://genius.com/Hindia-mata-air-lyrics
.Feast,Fastest Man Alive,spoken word lalu apalagi yang betul kau tangis air mata dan regang nyawa tidak bisa bentuk cakrawala ruang dan batas lama nyala apalagi yang perlu kau takut distorsi selalu nyanyi dengan harmoni tentang yakin yang selamat tentang cepat yang pasti intro let s go never compromise get turn get crazy push ye s button and walk for frenzy boost your ego get yeezy get ready don t need no shoes to run this city babe take them all every glances you get chairil on on on so bitches won t forgot sorry mama but my feet s the only thing that i got for now imma let all my money burn away pre for recognition in my mind i m speeding i m the brushing consequences off like penny i ll tweak the past bring back the dead to life don t tell me bout the chances i know too well it s slim now jump in baby go go go i m way better than gerard i wanna change the world i wanna be it s lord i don t care if i die never ask my age babe vip access don t i ask my lover well i digress don t tell my god if you can t guess who s who inside this crazy multiverse gonna sell some guns to some odd tooth fairy engagement rings for feminists who just wouldn t marry give a laugh for pandji who s just not funny i ll write down any les necessary pre just to reach my my words outrun forest let s make one big unrest in my mind i m speeding i m the brushing consequences off like penny i ll tweak the past bring back the dead to life don t tell me bout the chances i know too well it s slim now jump in baby go go go i m way better than gerard i wanna change the world i wanna be it s lord i don t care if i die interlude die die motherfucker die die die motherfucker die die die motherfucker die in my mind i m speeding i m the brushing consequences off like penny i ll tweak the past bring back the dead to life don t tell me bout the chances i know too well it s slim now jump in baby go go go i m way better than gerard i wanna change the world i wanna be it s lord i don t care if i die outro i m way better than gerard i wanna change the world i wanna be it s lord i don t care if i die i m way better than gerard i wanna change the world i wanna be it s lord i don t care if i spoken word haha lagi pula mantra bisa belah semesta kan,https://images.genius.com/3a3ca32d35ac5a3e18f5536228061c88.1000x1000x1.png,https://genius.com/Feast-fastest-man-alive-lyrics
Hindia,No One Will Find Me,this is the debut solo single of a k a baskara putra lead singer of the band feast i m on the run again threats all around me i m on the run again aku saksi pre atas padi milik rakyat di wonogiri my people our church under siege another city mom s on the phone again dek jaga diri media interview again kristen pre stranger in my own land pariah for the godsend taboo for my own fans see me with your sixth sense cause they can try rat me out and locate me but sniff me out where i lay gps me yet track me down cerebro can t afford me but but no one will find cause they can try rat me out and locate me but sniff me out where i lay gps me yet i m a ghost don t look at me i am lost never find me yeah leave me here where i should be back on the track again no one will miss me they ll heed my words again come close come for me pre crown made out of thorns again body on the cross again dark knight rises mr wayne messiah wordfangs born again rodents on the run again well they better be fire in the booth amen gotta confess my sins pre when my deeds got done i know gotta reap what you sow they ll be running back at me i know by then i ll be long gone and they can try rat me out and locate me but sniff me out where i lay gps me yet track me down cerebro can t afford me but but cause they can try rat me out and locate me but sniff me out where i lay gps me yet i m a ghost don t look at me i am lost never find me yeah leave me here where i should be,https://images.genius.com/f8e696f74a3f41ca4ca67d0a2e63dc2d.1000x1000x1.jpg,https://genius.com/Hindia-no-one-will-find-me-lyrics
.Feast,Gelora,abyan nabilio gelora di penjuru tenggara sorak sorai gebuk gendang telinga malas dan pasrah kan takluk tarung tiba saat bukti ku selam hingga palung dalam lompat tinggi lewat gedung julang cara yang curang sigap lawan anthem yang keras kita nyanyi kibar kobar merah yang panas di dalam dada baskara putra gelora takluk semesta tabuh suara gendang nusantara kalah menang perihal belakang hanya perlu nyali panas arang tendang tiang tiang yang menghadang jika terlalu keras panjat sampai atas tak ada halang yang lama kekal indonesia punya banyak akal kibar kobar merah yang panas di dalam dada sebar hidup putih yang nyala di hati kita kibar kobar merah yang panas di dalam dada sebar hidup putih yang nyala di hati kita instrumental,https://images.genius.com/f845e5626f6889cb9a4c4c7a6929acf1.1000x1000x1.png,https://genius.com/Feast-and-the-panturas-gelora-lyrics
.Feast,Padi Milik Rakyat,lauk di atas piring tengah porsi rakyat darah ering perlahan hingga jadi mayat siapa berani rampas lumbung badan jadi mayat badan jadi mayat siapa hidup mewah hingga lupa badan jadi mayat pajak dari rakyat pajak dari rakyat jok kiri mobil beri ayah mungkin milik rakyat pajak dari rakyat pajak dari rakyat tengah harga alamat rumah mungkin milik rakyat pajak dari rakyat pajak dari rakyat siapa berani pakai uang pajak dari rakyat atas nama rakyat atas nama rakyat siapa berani kerap bohong atas nama rakyat siapa berani rampas lumbung badan jadi mayat badan jadi mayat siapa hidup mewah hingga lupa badan jadi mayat badan jadi mayat badan jadi mayat pajak dari rakyat pajak dari rakyat,https://images.genius.com/f348939c87020a1457c23ce59bb53be3.1000x1000x1.png,https://genius.com/Feast-padi-milik-rakyat-lyrics
Lomba Sihir,Tak Ada Waktu Tepat untuk Berita Buruk,hook uuu uuu uuu uuu uuu uuu uuu uu rayhan noor tengah sembilan pagi semua pesan sudah baca tak ada kerja yang tunda tinggal cari kafein es kopi susu atas nama kak natasha hindia sudah tengah hari bayang giat malam nanti aku tak sabar untuk cepat pergi pergi pre tidak ada ancang tak sempat pikir matang rencana tak ancang jantung debar tak ada waktu yang tepat untuk berita buruk beri tahu diri tak ada yang bisa kau laku hook uuu uuu uuu uu natasha udu telah masalah akhir kira ku akan siap hadap coba namun ku tetap jungkir mau tak mau harus tel pre tidak ada ancang tak sempat pikir matang rencana tak ancang jantung debar tak ada waktu yang tepat untuk berita buruk beri tahu diri tak ada yang bisa kau laku tak ada waktu yang tepat untuk berita buruk beri tahu diri tak ada yang bisa kau laku hook uuu uuu uuu uuu uuu uuu uuu uu mau tak mau harus tel mau tak mau harus tel instrumental tak ada waktu yang t pat untuk berita buruk beri tahu diri tak ada yang bisa kau laku tak ada tak ada waktu yang tepat waktu yang t pat untuk berita buruk beri tahu diri tak ada yang bisa kau laku outro uuu uuu uuu uuu uuu uuu uuu uu,https://images.genius.com/0a1b9b9c26e97176886ae8072b0c6501.1000x1000x1.png,https://genius.com/Lomba-sihir-tak-ada-waktu-tepat-untuk-berita-buruk-lyrics
.Feast,Uʍop Ǝpᴉsdn,god texted yesterday i d welcome her any day but when everybody pray too loud o can t hear what she say mass strike every day wan na hear what they get ta say but they want me out the way cause all i be be heresy heaven pull me yesterday they force me in so bright light ray but then i say not today cause they ask me to change my way million belief on display wan na prove all their own madre convince me with their only way oh who care time change anyway hoo woo woo woo yet we stand strong a the world keep spin hoo woo woo woo ghostfolks strong someday we ll be win if i show my way then y all be y all be play hound you ll keep sniff then i i don t wan na be find if this really it the air you breathe then i ll stay underground hoo woo woo woo i ll stay upside coffee yesterday same old drink same old cafe some client say i can t stay say my people would betray but what else be really mine not this flag on on this land a pest in my own bloodline plastic bhinneka tagline hoo woo woo woo yet we stand strong a the world keep spin hoo woo woo woo ghostfolks strong someday we ll be win if i show my way then y all be y all be play hound you ll keep sniff then i i don t wan na be find if this really it the air you breathe then i ll stay underground woo woo woo woo i ll stay upside down down down down i ll stay upside down down down down i ll stay upside down down down down i ll stay upside down down down down post i ll stay upside down down make a sound minorities never kneel freebirds love all whom you feel unbeliever take the wheel down down make a sound minorities never kneel freebirds love all whom you feel unbeliever take the wheel down down make a sound minorities never kneel freebirds love all whom you feel if i show my way then y all be y all be play hound you ll keep sniff then i don t wan na be find if this really it the air you breathe then i ll stay underground woo woo woo woo i ll stay upside down down down down i ll stay upside down down down down i ll stay upside down down down down i ll stay upside down down down down outro i ll stay upside down down make a sound minorities never kneel freebirds love all whom you feel unbeliever take the wheel down down make a sound minorities never kneel freebirds love all whom you feel unbeliever take the wheel spoken word she slam the table god be talk to me and she be angry thunder ring heavy rain i understood then she create harmony one made of silence to visit the past be to learn from it and learn be loud a crime against harmony but still i d rather be a convict than a mute cause in silence in hear people whisper skim one group so they come out a hero in silence i hear hound bark to reenact rap and kill chinese when all they kill be indonesian she throw her arm toward me split second i saw crimson cloud everything go black year of my life flash in a blink i remember thing that never happen before countless tragedy persecution cathedral burn down mob ram down i open my eye saw my wrinkled hand illuminate by dim bonfire child all around me wait for me to say something god show me myself in another world in which i have fail i know bad thing happen when it s too late still i win t forget who i be i win t forget yesterday,https://images.genius.com/3a3ca32d35ac5a3e18f5536228061c88.1000x1000x1.png,https://genius.com/Feast-uop-psdn-lyrics
Hindia,perseverance (in the face of grief),perseverance in the face of grief perseverance in the face of grief kan ku rabas api neraka untuk bisa tatap mata hari ini badai petir di atas kepala tapi tuhan terima kasih tuk hari ini limut gelap gulita tapi bangga lewat dengan hari ini tuli dengar maki dan cerca siap lawan mereka untuk hari ini kan ku rabas api neraka untuk bisa tatap mata hari ini badai petir di atas kepala tapi tuhan terima kasih tuk hari ini limut gelap gulita tapi bangga lewat dengan hari ini tuli dengar maki dan cerca siap lawan mereka untuk hari ini mama said son keep on believing all the world s for you to achieve gotta ask and you shall receive perseverance in th face of grief mama said son keep on beli ving all the world s for you to achieve gotta ask and you shall receive perseverance in the face of grief outro mama said son keep on believing all the world s for you to achieve gotta ask and you shall receive perseverance in the face of grief mama said son keep on believing all the world s for you to achieve gotta ask and you shall receive perseverance in the face of grief,https://images.genius.com/4f47be92df2b8f160b23e5ef066609b7.1000x1000x1.png,https://genius.com/Hindia-perseverance-in-the-face-of-grief-lyrics
.Feast,5,lima tahun ke depan kau kecewa tutur kata dan serapah tak guna lantar bagai pusat belanja di kota yang hadir khusus tuk yang mapan lima tahun ke depan angkat tangan angkat tangan macam jari tak ikut aduk adon jempol tari di ujung senapan taut kelingking pasti tak indah bangkit aku dari tidur tatap mata setan yang sama terus terus tidak jalan mati mati lima tahun gadai gigi geraham tukar dengan belati tuai api yang padam di mungut nanti sesat dan tidak paham gembala ambisi siklus lima tahun bangun dan hancur instrumental lima tahun ke depan ku harap ku belum lanjur minta lobotomi paksa bangga dan sayang negeri kutuk biaya rumah menteri lima tahun ke depan makan tai makan tai b rhadapan dengan partai yang sok suci jebak foto dengan p jabat tinggi minta beda oknum dan institusi lima tahun ke depan kau kecewa tutur kata dan serapah tak guna lantar bagai pusat belanja di kota yang hadir khusus tuk yang mapan outro lima tahun ke depan angkat tangan lima tahun ke depan angkat tangan,https://images.genius.com/2c8b2fbf2893359b1847566d2500a5fc.1000x1000x1.png,https://genius.com/Feast-5-lyrics
Lomba Sihir,Andai Saja,hindia kita erti saat temu pertama kali kali kita kan ganti untuk sakit untuk maaf pre rayhan noor oh betapa mudah ini semua kan jalan rayhan noor terlalu banyak hal yang ingin ubah tak biar kita diam terlalu lama ada ruang kosong yang ingin beri makna namun tak pernah berani sampai hindia rayhan noor kita kembali temu untuk pertama kali oh bisa kita mulai lagi papas dengan ribu lebih mungkin ho oh rayhan noor terlalu banyak hal yang ingin ubah tak biar kita diam terlalu lama ada ruang kosong yang ingin beri makna namun tak pernah berani sampai natasha udu jebak dalam kata mungkin harap tuk bisa saling erti jebak dalam kata mungkin harap tuk bisa saling erti rayhan noor terlalu banyak hal yang ingin ubah tak biar kita diam terlalu lama ada ruang kosong yang ingin beri makna namun tak pernah berani outro rayhan noor terlalu banyak hal yang ingin ubah tak biar kita diam terlalu lama ada ruang kosong yang ingin beri makna namun tak pernah berani sampai sampai,https://images.genius.com/770c94ddffdf3f474448c19c60b9c99b.1000x1000x1.png,https://genius.com/Lomba-sihir-andai-saja-lyrics
Hindia,Janji Palsu,sukses hanya pinjam dan mungkin aku sewa yang lihai hidup dalam angan angan di dalam kepala sibuk tika cinta dan hal banal lain sobek bagai kain jual sesuai berat pakai untuk main semua tak kecuali hingga nihil reduksi jadi produk nan kini kecil serbuk gergaji pre kata kata kosong yang kerap jual kali ini tuntut tumbal per hari ini kita semua mati rasa atas bagai isi semesta yang kata semua indah pada waktu kau tahu hidup ini tak ada arti jual grosir oleh yang kanan maki habis di jaring kiri dilepeh najis oleh yang mapan tekan habis bak anak tiri batin batas bahan guyon gelak tawa kalian iman batas bahan maki adab bosan rasa kau tak akan takut malam ini lihat nama jadi target caci maki sering fantasi untuk bunuh diri agar kau rasa b rsalah sampai mati per hari ini kita semua mati rasa atas bagai b risi semesta yang kata semua indah pada waktu kau tahu hidup ini tak ada arti outro kau tahu ku tak minta lahir juga tahu semua uang ini tak asa tahu karier ini tak ada arti sukses pinjam sementara dunia,https://images.genius.com/d16ab978dc13fbebf1708f5866ca8b24.1000x1000x1.png,https://genius.com/Hindia-janji-palsu-lyrics
.Feast,Langitruntuh,intro segala situasi tak mau henti dalam rusuh di tengah tengah kerumun dalam masa yang kumuh cinta di bawah langit yang runtuh kabar kabar belakang ini akan paksa agar kita tak jadi sekongkol gagal pasang joli aku tak bisa nafas di ibu kota hingga kau hembus kala kita jumpa aku tak kuat panas khatulistiwa kau dingin dada tiap kita sama jenak ku sama dua baring di puncak dunia langit yang runtuh tukar peluh surga di antara neraka tanpa intervensi negara kamu mati lampu kita henti waktu sementara tak busana di bawah langit yang runtuh di tengah bangsa yang luruh oh oh oh oh cuaca di waktu waktu lalu akan paksa agar kita tak temu akan bumi janji lawan aku dan kamu aku tak bisa nafas di ibu kota hingga kau hembus kala kita jumpa aku tak kuat panas khatulistiwa kau dingin dada tiap kita sama langit yang runtuh tukar peluh bangsa yang luruh tukar peluh outro aku tak bisa nafas di ibu kota hingga kau hembus kala kita jumpa aku tak kuat panas khatulistiwa kau dingin dada tiap kita sama,https://images.genius.com/2c8b2fbf2893359b1847566d2500a5fc.1000x1000x1.png,https://genius.com/Feast-langitruntuh-lyrics
Hindia,Bayangkan Jika Kita Tidak Menyerah,pernah kau bayang jika kita meni lucu apa anak anak karena ibu manis sekali pernah kau bayang jika abang dan madu hidup lama tunggu pulang di tur lima puluh nanti tantang apa pun dari ayah atau dunia kita hadap kita lewat kita ikut kita nikmat panas global dan beda agama kita hadap kita lewat pernah kau bayang langit jakarta cerah saat kau darat pulang pandang tak tutup polusi pernah kau bayang percaya dengan yang ada di istana karena yang kita taruh di sana akhir milik hati pernah kau bayang tak takut lihat berita tak takut jadi diri yang ada ada tak takut punya mimpi yang lumayan agak gila berat tapi besok ada di tangan kita tantang apa pun dari ayah atau dunia kita hadap kita lewat kita ikut kita nikmat panas global dan beda agama kita hadap kita lewat bayang jika kita tidak m nyerah aku tahu habis r kam ini banyak keluh di hujung album ini satu sempat pakai untuk senyum tertawa khayal maka tantang apa pun dari ayah atau dunia kita hadap kita lewat kita ikut kita nikmat panas global dan beda agama kita hadap kita lewat outro tantang apa pun dari ayah dari bunda dari dunia dari mana hei maju semua,https://images.genius.com/d16ab978dc13fbebf1708f5866ca8b24.1000x1000x1.png,https://genius.com/Hindia-bayangkan-jika-kita-tidak-menyerah-lyrics
Lomba Sihir,Ribuan Memori,natasha udu dalam kepala mana yang buat s perti hari ini jatuh pertama dari sepeda tampak hantu di rumah tua pre hindia serpih bahagia atau justru buat merana jika ada ingat yang terus hangat diri jaga api hadap hari terus kau begitu jika ada pedih yang panjang ikat tubuh percaya dunia tak lama harus begitu rayhan noor karyawisata libur pertama kado dari mama dan papa kar na hasil naik kelas walau rata rata pas pas nekat pulang lewat jam malam larang jalan jalan bulan tahun bimbing ajar gawat uji akhir sekolah pre hindia serpih bahagia atau justru buat merana oh tahan atau lupa pilih kawan tidak mengapa oh tak apa apa jika ada ingat yang terus hangat diri jaga api hadap hari terus kau begitu jika ada pedih yang panjang ikat tubuh percaya dunia tak lama harus begitu rayhan noor natasha udu dalam kepala kepala memori mana yang buat di hari ini instrumental jika ada ingat yang terus hangat diri jaga api hadap hari terus kau begitu jika ada pedih yang panjang ikat tubuh percaya dunia tak lama harus begitu jika ada yang kau ajar dari masa lalu jaga api hadap hari terus kau begitu jika ada yang buat tak mau buka lembar baru percaya dunia tak lama harus begitu outro harus begitu percaya dunia tak lama harus begitu harus begitu,https://images.genius.com/b0fd655c06faa1475cc17f5749af8d4d.1000x1000x1.png,https://genius.com/Lomba-sihir-ribuan-memori-lyrics
Hindia,a feeling,chika olivia don t know what to do with this i just know that i got a foreign city and i m all alone all i got is this certain feeling did i take this away from home don t know how to describe this feeling tried everything just to overcome this exact particular feeling don t know what to do with this this i just know that i got a foreign city and i m all alone all i got is this certain feeling did i take this away from home don t know how to to describe this feeling tried everything just to overcome overcome this exact particular feeling somebody help i think i might just drown deep inside pull me out i haven t got enough sleep i guess i found the key to my success i confess that i m rambling a mess this is me at my best pre i think this is me at my best when i m overwhelmed by then that s me at my best i m a big bowl of chaos i choke the world when i cry i think that s when i m at my best my best my best my best doves flying up in the air just a bit outside my reach sing for me your gift of freedom don t wanna be like this anymore i guess i m nothing at my best i guess i m nothing at my best outro kunto aji cukup ikat rela yang tak harus untuk cukup sudah yang lalu lalu guna luka tuk genggam dunia,https://images.genius.com/4f47be92df2b8f160b23e5ef066609b7.1000x1000x1.png,https://genius.com/Hindia-a-feeling-lyrics
Hindia,Ramai Sepi Bersama,during the covid outbreak for im3 ooredoo s ramadan ad campaign silaturahmi tiap hari this is about staying connected in times of physical isolation the ad version of the features read more berapa jauh dari sini tembok tembok ini tak arti asal lihat senyum hari ini dengar keluh malam nanti saat semua tak jelas arah kita hanya punya sama lewat curam terjal dunia ramai sepi ini milik sama ramai sepi ini milik sama kita sama sama tak ke mana lama kau ada aku tak apa apa pun yang jadi tidak apa lihat tawa tangis dan isak dengar kabar bagai macam kali ini kita ajar banyak yang runtuh kita ulang nanti saat semua tak jelas arah kita hanya punya sama lewat curam terjal dunia ramai sepi ini milik sama saat asa berat berat tahu kau pun juang juga hadap semua langsung di muka apa pun yang jadi tidak apa tiap hari ku syukur lihat selimut harap bekal cerita outro saat semua tak jelas arah kita hanya punya sama lewat curam terjal dunia ramai sepi ini milik sama ramai sepi ini milik sama kita sama sama tak ke mana lama kau ada aku tak apa apa pun yang jadi tidak apa,https://images.genius.com/a762eb5f2d8edb803904509e8fe52557.597x590x1.jpg,https://genius.com/Hindia-ramai-sepi-bersama-lyrics
.Feast,Riphunter,speak word baskara putra god speak to me last night while i be in a cafe in jakarta she say it s too crowded one snap of her finger we be suddenly elsewhere lot of water lot of wind view be nice but a bit grim she be furious so i ask her what s wrong she say that i go back in time and it be the great crime of all hook we gon na win this we gon na win this we gon na win this we gon na win this ramengvrl bad to the bone yeah i do it alone your idol keep blowin up my phone we start a kid when y all do be just preach too ahead of my time it win t work niche my dad always say he doesn t understand me my mom she spend life a a secretary they hate me for be me so who i should be a man a woman with cum laude degree mom say if only she d go back in time then all these problem wouldn t be mine prayin to god but i guess she decline she say nein she say nein but praise be to god i m alive ah we almost reach finish line ah fuck what you hear fuck what you hear heart of my enemy that s for dessert funny thing be instead of want me dead now they want me to be bad haha think if i go back in time and tweak history thing would be good like ugh it s sicken but maybe they re right maybe i might thing could be different if that s what they like and how bout i poison the hater on site why well out of spite how easy cyanide give em free dinner and tell em to bite or if that s too easy we can take their baby and burn em and call it a night cop will be chasin u down but we move out of town til we re safe and sound we re nowhere to be find i m sorry do that sound crazy well put me in prison already baskara putra ain t nothing s right with this backward nation when my friend go to rehab for be one in million ain t nothing s right with this rightful nation leave behind it heritage in one year smooth motion baskara putra oooh folk tell me to go back in time fix thing up one try make it all a rhyme oooh folk tell me to commit great crime tweak time what time well i guess i m in my prime oooh tell me to be loud and political so tell em my head s the price for be political oooh so tell em to play my band in my funeral and play my funeral on national television baskara putra tell em to see what s wrong in this backward nation tell em to get ready jump back in time in motion ask them to join me get ready for collision ask them to get together win with me demand devotion tell em to see what s wrong in this backward nation tell em to get ready jump back in time in motion ask them to join me get ready for collision ask them to get together win with me demand devotion bam mastro kid go nut at my show this nation don t even know i get no recognition for my success be prove opportunity be give for those one whom they ve know they never see it come they ll never see my dream die hook we gon na win this we gon na win this we gon na win this we gon na win this we gon na win this we gon na win this we gon na win this outro bam mastro kid go nut at my show this nation don t even know i get no recognition for my success be prove opportunity be give for those one whom they ve know they never see it come they ll never see my dream die spoken word and son you who disobey god there will be great earthquake in various place famine and pestilence and there will be terror and great sign from heaven transition to wife of gojira,https://images.genius.com/3a3ca32d35ac5a3e18f5536228061c88.1000x1000x1.png,https://genius.com/Feast-riphunter-lyrics
.Feast,Politrik,hari ini kau belanja topik cari cari debat paling berisik jalan jinjit di tepi jurang tukik bungkus kritik dangkal dengan cantik pre trik trik trik positioning trik trik trik trik marketing trik trik trik trik trik branding semua kau sikat miring santai saja lihat kawan paling ya hanya jual berita jadi uang makan derita jadi uang jajan aku pernah di situ kawan muak anggap hanya jual jalan jadi beban sulit imbang kata trik paling jitu po angkat topik tabu li tarik dengar lugu trik lalu jual baju besok pagi kau tuai kritik bagai grup di ponsel mulai berisik usaha tenang namun kau mulai panik tapi tertawa saat angka jadi cantik pre trik trik trik positioning positioning trik trik trik trik marketing marketing trik trik trik trik trik branding semua kau sikat miring santai saja lihat kawan paling ya hanya jual berita jadi uang makan derita jadi uang jajan aku pernah di situ kawan muak anggap hanya jual jalan jadi beban sulit imbang kata santai saja lihat kawan paling ya kejar setor kontrak dengan label rekam incar liput masuk koran aku pernah di situ kawan formula ampuh jual akan tangkap semangat zaman pakai busana yang depan trik paling jitu angkat topik tabu tarik dengar lugu lalu jual baju trik trik trik positioning trik trik trik trik marketing trik trik trik trik trik branding semua kau sikat miring trik trik trik positioning trik trik trik trik marketing trik trik trik trik trik branding semua kau sikat miring outro po li trik,https://images.genius.com/533bb3087e10ba78121a9be33168f129.1000x1000x1.png,https://genius.com/Feast-politrik-lyrics
.Feast,Luar Jaringan,hook ku kebal peluru di retas semua nama di dalam hitung ku kebal peluru di retas semua nama di dalam hitung aku ingin sakit karena sedang fashion aku bagai dokter diagnosa pasien semua omong ya hanya canda semua tanggap ya tidak dewasa pre tinggi dan kelas ku tak banyak akun tak perlu ikut tak ikut ikut kamu tak pantas gerak keluarga mampu idola juga tak pantas untuk aku hebat beda sendiri aku hebat punya opini aku cepat kalian musim aku tepat alam aku hebat teman juga tak makan daging seniman aktivis militan iman misoginis atheis pandang politis perkosa beranta kami kubur jejak kami kubur jejak kami kubur jejak kami kubur jejak kami kubur jejak kami kubur jejak kami kubur jejak kami kubur jejak kami kubur jejak instrumental hook ku kebal peluru di retas semua nama di dalam hitung ku kebal peluru di retas semua nama di dalam hitung aku hebat beda sendiri aku hebat punya opini aku cepat kalian musim aku tepat alam,https://images.genius.com/ac43ebb19855133e8dddbf5e10116e88.1000x1000x1.png,https://genius.com/Feast-luar-jaringan-lyrics
Hindia,harga satu pil,berapa berapa banyak yang kau dapat belum semua sita jadi barang bukti berapa harga tebus berapa banyak dari kami yang enggan karena kau laku ini ulang kali pre clara friska adinda lalu ku kaca tanya pada diri berapa harga empati berapa banyak dari kami yang sadar kau laku ini kar na sesuatu di keluarga di masa lalu aku tak tahu berapa harga empati berapa besar ruang hati yang sadar hidup tak untung diri moga aku tapak tanah aku tak tahu berapa harga dua manusia berapa besar tekan batin dari dua belah pihak orang tua mmm berapa harga sila tiga akhir dengar hanya laku tuk mereka yang tak suka sama oh berapa harga empati berapa banyak dari kami yang sadar kau laku ini dari dalam hati tak bayang besar beban aku tak tahu berapa harga empati berapa harga empati berapa besar ruang hati yang sadar hidup tak untung diri moga aku tapak tanah aku tak tahu aku tahu outro aku tak tahu aku tahu aku tak tahu aku tahu aku tak tahu moga aku tapak tanah aku tak tahu,https://images.genius.com/4f47be92df2b8f160b23e5ef066609b7.1000x1000x1.png,https://genius.com/Hindia-harga-satu-pil-lyrics
.Feast,Ouroboros,akan semua hanya simulasi jika salah hapus lalu ulang kelak jadi bahan curah hati ingat tuk cerita pada kadang abadi dalam lagu kadang cerita asli kau tahu saat jadi dulu tidak lucu kau bilang ajar tuk lain hari akan kami tak pernah dewasa akan tangis tanpa saksi mata kau sama dengan tokoh fiksi tak sadar kau gigit ekor sendiri pre kau tenggelam jauh maka aku pergi kawan sampai nanti kelak suatu saat kau mau kembali kau simpan nomor tuk hubung segala halang urus sendiri pasti kau tahu apa dalam hati jika rumah kian asa sepi atau bising gaung hati nurani mudah kau cari cara jembatan tapi mungkin itu ingin kami pre tampak mustahil maka aku pergi kawan sampai nanti maka aku pergi kawan sampai nanti outro maka aku pergi kawan sampai nanti maka aku pergi kawan sampai nanti maka aku pergi,https://images.genius.com/2c8b2fbf2893359b1847566d2500a5fc.1000x1000x1.png,https://genius.com/Feast-ouroboros-lyrics
.Feast,Wives of ゴジラ / Gojira (We Belong Dead),wife of gojira we belong dead praise all my sister we belong dead the king of pacific water claim all our head praise all my sister we belong dead stop cry don t be sad it ain t so bad this our fate to drown in the depth of the ocean time to become one with the fang of the fall thermonuclear claws end the day that we sulk in wife of gojira no need to be sullen praise all my sister we belong dead the king of pacific water claim all our head praise all my sister we belong dead stop cry don t be sad it ain t so bad this our fate to drown in the depth of the ocean time to become one with the fang of the fall thermonuclear claws end the day that we sulk in wife of gojira no need to be sullen instrumental outro speak word there i be sit just a chair away from god the allmother call me a bat a pest over a cup of coffee the wind be howl water crackle around our foot i look at her in the eye a moment of silence i brace myself to ask her aren t we all time traveler visit the past everyday to try shape the future isn t that human nature one with your image would you say that we be all cheater wouldn t it also make you one i be me because i learn from the past so you can t stop me not or nor any god i win t forget what i be i win t forget yesterday even in the face of hell,https://images.genius.com/3a3ca32d35ac5a3e18f5536228061c88.1000x1000x1.png,https://genius.com/Feast-wives-of-gojira-we-belong-dead-lyrics
